complete,closeMid,highMid,lowMid,volume,openMid,time
True,2.261205,2.263425,2.259855,22360,2.26283,2014-12-07T22:00:00.000000Z
True,2.261915,2.263425,2.259855,22424,2.261225,2014-12-08T22:00:00.000000Z
True,2.26172,2.263425,2.259855,22477,2.261885,2014-12-09T22:00:00.000000Z
True,2.262265,2.263425,2.259855,22351,2.26172,2014-12-10T22:00:00.000000Z
True,2.26189,2.263425,2.259855,22470,2.26222,2014-12-11T22:00:00.000000Z
True,2.26295,2.263425,2.259855,22335,2.261885,2014-12-12T22:00:00.000000Z
True,2.260875,2.263425,2.259855,22356,2.26297,2014-12-13T22:00:00.000000Z
True,2.262055,2.263425,2.259855,22328,2.260855,2014-12-14T22:00:00.000000Z
True,2.262545,2.263425,2.259855,22412,2.26205,2014-12-15T22:00:00.000000Z
True,2.26306,2.263425,2.259855,22454,2.26253,2014-12-16T22:00:00.000000Z
True,2.261695,2.263425,2.259855,22470,2.26305,2014-12-17T22:00:00.000000Z
True,2.261415,2.263425,2.259855,22427,2.261675,2014-12-18T22:00:00.000000Z
True,2.26314,2.263425,2.259855,22299,2.261405,2014-12-19T22:00:00.000000Z
True,2.26078,2.263425,2.259855,22377,2.26316,2014-12-20T22:00:00.000000Z
True,2.262505,2.263425,2.259855,22402,2.260795,2014-12-21T22:00:00.000000Z
True,2.26208,2.263425,2.259855,22504,2.26252,2014-12-22T22:00:00.000000Z
True,2.26201,2.263425,2.259855,22343,2.262105,2014-12-23T22:00:00.000000Z
True,2.26143,2.263425,2.259855,22381,2.262005,2014-12-24T22:00:00.000000Z
True,2.26205,2.263425,2.259855,22342,2.26143,2014-12-25T22:00:00.000000Z
True,2.26275,2.263425,2.259855,22272,2.26206,2014-12-26T22:00:00.000000Z
True,2.261245,2.263425,2.259855,22370,2.262795,2014-12-27T22:00:00.000000Z
True,2.261935,2.263425,2.259855,22453,2.261255,2014-12-28T22:00:00.000000Z
True,2.26184,2.263425,2.259855,22556,2.261925,2014-12-29T22:00:00.000000Z
True,2.261925,2.263425,2.259855,22337,2.261845,2014-12-30T22:00:00.000000Z
