complete,closeMid,highMid,lowMid,volume,openMid,time
True,1.609815,1.612565,1.609025,34243,1.609455,2014-12-01T22:00:00.000000Z
True,1.610655,1.612565,1.609025,34646,1.609805,2014-12-02T22:00:00.000000Z
True,1.61119,1.612565,1.609035,34497,1.610655,2014-12-03T22:00:00.000000Z
True,1.61104,1.612565,1.609035,34622,1.611165,2014-12-04T22:00:00.000000Z
True,1.612095,1.612565,1.609025,34447,1.611025,2014-12-05T22:00:00.000000Z
True,1.611695,1.612565,1.609035,34544,1.612105,2014-12-06T22:00:00.000000Z
True,1.609345,1.612565,1.609035,34341,1.611705,2014-12-07T22:00:00.000000Z
True,1.610235,1.612565,1.609025,34447,1.60935,2014-12-08T22:00:00.000000Z
True,1.610935,1.612565,1.609035,34617,1.610245,2014-12-09T22:00:00.000000Z
True,1.61079,1.612565,1.609035,34370,1.610945,2014-12-10T22:00:00.000000Z
True,1.611385,1.612565,1.609025,34731,1.6108,2014-12-11T22:00:00.000000Z
True,1.6116,1.612565,1.609035,34481,1.611375,2014-12-12T22:00:00.000000Z
True,1.60911,1.612565,1.609035,34418,1.61161,2014-12-13T22:00:00.000000Z
True,1.609515,1.612565,1.609025,34403,1.609115,2014-12-14T22:00:00.000000Z
True,1.610085,1.612565,1.609035,34520,1.6095,2014-12-15T22:00:00.000000Z
True,1.611215,1.612565,1.609025,34544,1.61009,2014-12-16T22:00:00.000000Z
True,1.610925,1.612565,1.609025,34423,1.61123,2014-12-17T22:00:00.000000Z
True,1.61154,1.612565,1.609035,34612,1.61091,2014-12-18T22:00:00.000000Z
True,1.611525,1.612565,1.609025,34529,1.61155,2014-12-19T22:00:00.000000Z
True,1.609455,1.612565,1.609025,34459,1.611535,2014-12-20T22:00:00.000000Z
True,1.60958,1.612565,1.609025,34345,1.609445,2014-12-21T22:00:00.000000Z
True,1.61063,1.612565,1.609025,34654,1.60959,2014-12-22T22:00:00.000000Z
True,1.611105,1.612565,1.609035,34488,1.610635,2014-12-23T22:00:00.000000Z
True,1.61097,1.612565,1.609025,34599,1.611075,2014-12-24T22:00:00.000000Z
True,1.612405,1.612565,1.609035,34514,1.61097,2014-12-25T22:00:00.000000Z
True,1.611925,1.612565,1.609035,34539,1.61242,2014-12-26T22:00:00.000000Z
True,1.609755,1.612565,1.609025,34297,1.61191,2014-12-27T22:00:00.000000Z
True,1.61024,1.612565,1.609025,34441,1.609765,2014-12-28T22:00:00.000000Z
True,1.611065,1.612565,1.609025,34643,1.61025,2014-12-29T22:00:00.000000Z
True,1.61083,1.612565,1.609025,34395,1.611045,2014-12-30T22:00:00.000000Z
