startTime, baseVolume, counterVolume, count, open, high, low, close, vwap, openTime, closeTime
2014-05-01T00:00:00+00:00, 5.444423760553501, 463065.08215399995, 79, 85999.99999999997, 87000.00000142667, 83000.00000000004, 85286.63394484605, 85053.09331522773, Thu May 01 2014 00:03:00 GMT+0000, Thu May 01 2014 00:03:00 GMT+0000
2014-05-02T00:00:00+00:00, 26.323965687267542, 2208407.76747, 188, 84846.30000000008, 89500, 83000.00000000004, 89052.68143683008, 83893.42980104891, Fri May 02 2014 02:46:40 GMT+0000, Fri May 02 2014 02:46:40 GMT+0000
2014-05-03T00:00:00+00:00, 11.991697043730387, 1043891.797212, 142, 89316.3536101278, 89979.20999999999, 83000.00000000004, 86937.74394241926, 87051.21497025956, Sat May 03 2014 00:09:40 GMT+0000, Sat May 03 2014 00:09:40 GMT+0000
2014-05-04T00:00:00+00:00, 3.604343582415866, 311699.781958, 85, 87992.84029850745, 88291.2499334681, 85699.9999066717, 86900.5152596116, 86478.93155321183, Sun May 04 2014 00:22:50 GMT+0000, Sun May 04 2014 00:22:50 GMT+0000
2014-05-05T00:00:00+00:00, 30.94815376963777, 2591827.4305100003, 428, 86678.12966729228, 88692.29416233407, 80599.99999999999, 81873.82087272636, 83747.40056554708, Mon May 05 2014 01:09:10 GMT+0000, Mon May 05 2014 01:09:10 GMT+0000
2014-05-06T00:00:00+00:00, 31.88321650158341, 2310486.076052999, 655, 82834.82006092503, 94980, 60100.00000000003, 68000.00000000003, 72467.1576325511, Tue May 06 2014 00:11:20 GMT+0000, Tue May 06 2014 00:11:20 GMT+0000
2014-05-07T00:00:00+00:00, 83.80720566918518, 5751586.039223002, 1036, 68212.56199914597, 78844.25287691451, 65000.00000000002, 71513.22465682802, 68628.77712360938, Wed May 07 2014 00:31:50 GMT+0000, Wed May 07 2014 00:31:50 GMT+0000
2014-05-08T00:00:00+00:00, 26.518558704753744, 1907435.941302, 377, 72000, 74000.00000728041, 68379.13065259019, 72400.00000000004, 71928.34130009, Thu May 08 2014 00:25:00 GMT+0000, Thu May 08 2014 00:25:00 GMT+0000
2014-05-09T00:00:00+00:00, 17.143478305165306, 1264259.993015, 264, 72750.00000000001, 75999, 72350.00036175, 73999.00000000004, 73745.82745171848, Fri May 09 2014 00:20:50 GMT+0000, Fri May 09 2014 00:20:50 GMT+0000
2014-05-10T00:00:00+00:00, 8.58534927918621, 652003.140682, 229, 73999.00000000004, 77150.00001388561, 73999.00000000004, 77150.00000000003, 75943.694249304, Sat May 10 2014 00:13:10 GMT+0000, Sat May 10 2014 00:13:10 GMT+0000
2014-05-11T00:00:00+00:00, 6.6263580637242185, 502524.618533, 69, 76876.099716, 78531.71929599998, 72300.99999999999, 73511.60398936729, 75837.22667871733, Sun May 11 2014 00:08:50 GMT+0000, Sun May 11 2014 00:08:50 GMT+0000
2014-05-12T00:00:00+00:00, 23.483128315258455, 1729749.671736999, 617, 74000.00000000001, 78000.00000112786, 72300.99999945528, 73755.92598647087, 73659.25223059283, Mon May 12 2014 04:31:50 GMT+0000, Mon May 12 2014 04:31:50 GMT+0000
2014-05-13T00:00:00+00:00, 83.34841794803799, 5955891.823163999, 872, 73759.11779727283, 73838.72008157684, 64000, 66000.00002298313, 71457.76692338765, Tue May 13 2014 00:20:20 GMT+0000, Tue May 13 2014 00:20:20 GMT+0000
2014-05-14T00:00:00+00:00, 40.60373336918849, 2551190.558642, 550, 65000.00000000002, 65900.00000013073, 56000.51989999999, 62019.6768822741, 62831.42821979841, Wed May 14 2014 01:33:50 GMT+0000, Wed May 14 2014 01:33:50 GMT+0000
2014-05-15T00:00:00+00:00, 51.82139266316925, 2412553.000602, 216, 62140.26804639604, 74000.00000399323, 3340, 74000.00000002893, 46555.15563395233, Thu May 15 2014 01:00:10 GMT+0000, Thu May 15 2014 01:00:10 GMT+0000
2014-05-16T00:00:00+00:00, 16.71231284108197, 1089378.873112, 141, 64345.3240812799, 66950.00000052633, 63100.00000000003, 66546.95124088517, 65184.207803608384, Fri May 16 2014 01:04:40 GMT+0000, Fri May 16 2014 01:04:40 GMT+0000
2014-05-17T00:00:00+00:00, 20.675254292343247, 1360777.613554, 178, 66548.79547963027, 71435.05467556142, 56300.00000000001, 71000, 65816.72923161784, Sat May 17 2014 00:00:50 GMT+0000, Sat May 17 2014 00:00:50 GMT+0000
2014-05-18T00:00:00+00:00, 14.649734726588806, 1089300.731389, 158, 70917.28213884708, 79000.00000032375, 70632.18043860786, 76850.00000446803, 74356.34512971445, Sun May 18 2014 00:08:30 GMT+0000, Sun May 18 2014 00:08:30 GMT+0000
2014-05-19T00:00:00+00:00, 16.498629431634917, 1218311.5322659998, 389, 76850.00000000009, 77300.00188056087, 69810.00000000001, 72702.15189691675, 73843.19632817357, Mon May 19 2014 00:21:40 GMT+0000, Mon May 19 2014 00:21:40 GMT+0000
2014-05-20T00:00:00+00:00, 26.09137658721685, 1929646.818467, 400, 72702.15189691675, 80000.00000071591, 70125.00000000001, 74013.7926125, 73957.26369655815, Tue May 20 2014 01:38:30 GMT+0000, Tue May 20 2014 01:38:30 GMT+0000
2014-05-21T00:00:00+00:00, 43.29425405891621, 3154119.761925, 400, 74013.7926125, 79678.71893338338, 66105, 77241.97576575344, 72853.08017162677, Wed May 21 2014 00:01:30 GMT+0000, Wed May 21 2014 00:01:30 GMT+0000
2014-05-22T00:00:00+00:00, 97.66740500828205, 13162360.689439, 2125, 77684.56127460762, 479000.0000000001, 74662.97534500001, 190034.2582502088, 134767.17937087457, Thu May 22 2014 00:08:30 GMT+0000, Thu May 22 2014 00:08:30 GMT+0000
2014-05-23T00:00:00+00:00, 52.98123596396388, 8572790.848538999, 1887, 183584.1263839857, 242869.6592614355, 140000, 162505.1390108756, 161808.0569953093, Fri May 23 2014 00:00:40 GMT+0000, Fri May 23 2014 00:00:40 GMT+0000
2014-05-24T00:00:00+00:00, 29.167730463481902, 4634298.306879, 706, 161580.6309759618, 212999.00010487647, 145900, 156857.859357769, 158884.4326671613, Sat May 24 2014 00:29:10 GMT+0000, Sat May 24 2014 00:29:10 GMT+0000
2014-05-25T00:00:00+00:00, 16.756308127609707, 2820842.6567019997, 464, 155712.0853023192, 190520.0000219946, 151923.98467935697, 160321.6187481675, 168345.1172668543, Sun May 25 2014 01:08:30 GMT+0000, Sun May 25 2014 01:08:30 GMT+0000
2014-05-26T00:00:00+00:00, 23.014734089991656, 4208722.081994001, 377, 159455.1446029494, 400000, 122000.0381250119, 152036.2931936375, 182870.76728921384, Mon May 26 2014 00:03:50 GMT+0000, Mon May 26 2014 00:03:50 GMT+0000
2014-05-27T00:00:00+00:00, 27.495336238000753, 3536413.6443890007, 527, 153433.2861740795, 157731.40752135473, 120999.99999999993, 122520.0798781991, 128618.67240966466, Tue May 27 2014 00:23:20 GMT+0000, Tue May 27 2014 00:23:20 GMT+0000
2014-05-28T00:00:00+00:00, 11.330507599634426, 1361615.8125230002, 446, 121200, 133999.99999999997, 102962.0309853792, 118056.4738066667, 120172.53424435566, Wed May 28 2014 00:01:00 GMT+0000, Wed May 28 2014 00:01:00 GMT+0000
2014-05-29T00:00:00+00:00, 9.52094296408131, 1122214.4576190002, 247, 118056.4738066667, 123703.78642601929, 110020, 119700, 117867.9949930027, Thu May 29 2014 00:00:00 GMT+0000, Thu May 29 2014 00:00:00 GMT+0000
2014-05-30T00:00:00+00:00, 7.666341857326801, 1071566.124684, 374, 120000, 159650.8945496786, 119085.62105, 147449.1207503306, 139775.4163101784, Fri May 30 2014 00:15:00 GMT+0000, Fri May 30 2014 00:15:00 GMT+0000
2014-05-31T00:00:00+00:00, 0.5785642145439546, 98052.047178, 33, 148199.5104489748, 171271.00003094977, 127150, 142699.55005, 169474.7872633087, Sat May 31 2014 00:34:50 GMT+0000, Sat May 31 2014 00:34:50 GMT+0000
2014-06-01T00:00:00+00:00, 1.3139657381210808, 227619.95691200002, 218, 155877.6801158595, 185899.00000228896, 148085.43537727656, 148085.4353772766, 173231.27255775145, Sun Jun 01 2014 00:14:30 GMT+0000, Sun Jun 01 2014 00:14:30 GMT+0000
2014-06-02T00:00:00+00:00, 11.162237022368558, 1695709.720392, 264, 149581.2476783598, 158000.0000000013, 139013.2090691879, 155223.5917847484, 151914.86410778444, Mon Jun 02 2014 00:03:00 GMT+0000, Mon Jun 02 2014 00:03:00 GMT+0000
2014-06-03T00:00:00+00:00, 16.450003933697765, 2483434.3273489997, 520, 150750, 162275.69115628817, 142650.72121, 142650.72121, 150968.61601727005, Tue Jun 03 2014 00:13:40 GMT+0000, Tue Jun 03 2014 00:13:40 GMT+0000
2014-06-04T00:00:00+00:00, 29.918398663386704, 4635379.940383, 669, 168350.3742075931, 169000.00000613404, 145820.0455625, 164311.3624180162, 154934.0923134248, Wed Jun 04 2014 01:02:00 GMT+0000, Wed Jun 04 2014 01:02:00 GMT+0000
2014-06-05T00:00:00+00:00, 26.484251360221435, 4318927.366730999, 370, 161783.4254142574, 171330.17626666656, 158218.9247239697, 171330.1762666666, 163075.30494208724, Thu Jun 05 2014 00:00:40 GMT+0000, Thu Jun 05 2014 00:00:40 GMT+0000
2014-06-06T00:00:00+00:00, 15.556499975627933, 2606025.156714, 269, 169562.6823812781, 173606.9025689584, 165243.0892000001, 166048.272556516, 167520.01805012755, Fri Jun 06 2014 00:10:50 GMT+0000, Fri Jun 06 2014 00:10:50 GMT+0000
2014-06-07T00:00:00+00:00, 31.80583073072858, 5225011.700967, 255, 165080.04375, 165961.81040000007, 163567.1161594611, 165947.7753319357, 164278.4225698264, Sat Jun 07 2014 01:19:20 GMT+0000, Sat Jun 07 2014 01:19:20 GMT+0000
2014-06-08T00:00:00+00:00, 2.25046144958507, 373184.376301, 21, 166628.5940684075, 168000.00000025125, 163000, 164200, 165825.71381962844, Sun Jun 08 2014 00:26:20 GMT+0000, Sun Jun 08 2014 00:26:20 GMT+0000
2014-06-09T00:00:00+00:00, 8.685890863982788, 1342734.390193, 200, 164200, 165379.1878198024, 149574.28999999992, 149826.7902333334, 154587.98771704908, Mon Jun 09 2014 00:06:30 GMT+0000, Mon Jun 09 2014 00:06:30 GMT+0000
2014-06-10T00:00:00+00:00, 14.717830329784741, 2112604.605130001, 924, 150328.3484, 150767.7964465778, 140205.26050055883, 142191.3377092152, 143540.49189265925, Tue Jun 10 2014 00:22:10 GMT+0000, Tue Jun 10 2014 00:22:10 GMT+0000
2014-06-11T00:00:00+00:00, 27.405931624728535, 3922282.706342, 472, 139211.1306352002, 149406.8299999999, 134000, 144780.6357352941, 143118.0213119594, Wed Jun 11 2014 00:13:10 GMT+0000, Wed Jun 11 2014 00:13:10 GMT+0000
2014-06-12T00:00:00+00:00, 19.289262660979, 2816207.5336949993, 567, 143605.5554, 148700.00045556336, 141440.269935, 142539.7058382958, 145998.71354295025, Thu Jun 12 2014 00:37:50 GMT+0000, Thu Jun 12 2014 00:37:50 GMT+0000
2014-06-13T00:00:00+00:00, 6.537365442594947, 946428.023714, 300, 143213.4502912051, 147965.78423180722, 141440.269935, 146728.2063987803, 144772.0847219953, Fri Jun 13 2014 00:15:50 GMT+0000, Fri Jun 13 2014 00:15:50 GMT+0000
2014-06-14T00:00:00+00:00, 14.664539900711556, 2107462.868185, 439, 146728.2063782865, 148705, 142000.0188649955, 144704.6435425136, 143711.48924234175, Sat Jun 14 2014 00:09:50 GMT+0000, Sat Jun 14 2014 00:09:50 GMT+0000
2014-06-15T00:00:00+00:00, 5.615612036302524, 801409.5238299998, 383, 144049.3048114461, 144861.10614581624, 140000, 140556.4812126588, 142710.98477765752, Sun Jun 15 2014 01:52:50 GMT+0000, Sun Jun 15 2014 01:52:50 GMT+0000
2014-06-16T00:00:00+00:00, 15.346635990940314, 2182324.799631, 189, 141093.4548831625, 145000.00000000003, 136298.22526, 141965.3122200001, 142202.1608461494, Mon Jun 16 2014 01:30:00 GMT+0000, Mon Jun 16 2014 01:30:00 GMT+0000
2014-06-17T00:00:00+00:00, 13.85924480391196, 1979763.773885, 449, 141964.5410833333, 146292.2334162629, 140372.61597, 144568.2781319747, 142847.88254307947, Tue Jun 17 2014 00:01:00 GMT+0000, Tue Jun 17 2014 00:01:00 GMT+0000
2014-06-18T00:00:00+00:00, 5.955090977720849, 858448.769539, 259, 144617.6344773603, 145029.2660487804, 142000, 143866.1091534384, 144153.76234395467, Wed Jun 18 2014 00:44:50 GMT+0000, Wed Jun 18 2014 00:44:50 GMT+0000
2014-06-19T00:00:00+00:00, 3.7299198306343353, 540956.6311890001, 221, 143871.3848202047, 146999.0000023258, 143642.46475301628, 144014.3988478848, 145031.7046350568, Thu Jun 19 2014 00:52:10 GMT+0000, Thu Jun 19 2014 00:52:10 GMT+0000
2014-06-20T00:00:00+00:00, 21.164531222916235, 3001410.739242999, 593, 144014.3988478848, 145361.53469189705, 140288.5558266667, 142699.3250412449, 141813.2396900515, Fri Jun 20 2014 00:10:10 GMT+0000, Fri Jun 20 2014 00:10:10 GMT+0000
2014-06-21T00:00:00+00:00, 6.293965829083083, 899204.4460100002, 196, 142266.9406555146, 144200.00000162853, 141020.5235549702, 143839.9999999999, 142867.70383387958, Sat Jun 21 2014 00:05:50 GMT+0000, Sat Jun 21 2014 00:05:50 GMT+0000
2014-06-22T00:00:00+00:00, 10.567889300722666, 1529682.6712560002, 78, 144199.0000000001, 146499, 142000, 145000, 144748.17323752583, Sun Jun 22 2014 00:12:20 GMT+0000, Sun Jun 22 2014 00:12:20 GMT+0000
2014-06-23T00:00:00+00:00, 30.756073584381284, 4462262.7964820005, 96, 145000, 148319.9829131085, 145000, 146200.0000015551, 145085.58071430973, Mon Jun 23 2014 00:51:40 GMT+0000, Mon Jun 23 2014 00:51:40 GMT+0000
2014-06-24T00:00:00+00:00, 23.314216208146764, 3379812.2105899993, 91, 145000, 146000.00000000023, 144500, 144500, 144967.86769134362, Tue Jun 24 2014 00:43:00 GMT+0000, Tue Jun 24 2014 00:43:00 GMT+0000
2014-06-25T00:00:00+00:00, 21.35905802372556, 3077056.0367979994, 102, 145449.9999999999, 145449.99999999994, 142108.269595, 142986.0514609359, 144063.28375436863, Wed Jun 25 2014 00:18:00 GMT+0000, Wed Jun 25 2014 00:18:00 GMT+0000
2014-06-26T00:00:00+00:00, 10.319082395242674, 1464893.4105580002, 188, 143884.8926118839, 144500.00017249645, 125000, 143315.6661892822, 141959.65827672317, Thu Jun 26 2014 01:30:20 GMT+0000, Thu Jun 26 2014 01:30:20 GMT+0000
2014-06-27T00:00:00+00:00, 28.2605738436842, 4097189.3899590005, 562, 144000.0000000013, 149000.00000000454, 142610.7571466667, 148700.2479, 144978.98778069785, Fri Jun 27 2014 00:54:00 GMT+0000, Fri Jun 27 2014 00:54:00 GMT+0000
2014-06-28T00:00:00+00:00, 7.012832774587192, 1049648.167972, 173, 148998.5102255601, 150499.00002698507, 148146.19863, 150498.4950466151, 149675.34542897856, Sat Jun 28 2014 00:33:50 GMT+0000, Sat Jun 28 2014 00:33:50 GMT+0000
2014-06-29T00:00:00+00:00, 19.549914509497484, 2937232.2975780014, 266, 150498.4967671157, 152502.87500000003, 150000, 151169.3575333334, 150242.7182559327, Sun Jun 29 2014 00:10:40 GMT+0000, Sun Jun 29 2014 00:10:40 GMT+0000
2014-06-30T00:00:00+00:00, 17.00278295711608, 2691174.331745, 1052, 151057.4018126888, 173677.10165928537, 150000, 171316.588585, 158278.46173962235, Mon Jun 30 2014 00:18:30 GMT+0000, Mon Jun 30 2014 00:18:30 GMT+0000
2014-07-01T00:00:00+00:00, 7.29676454324378, 1311696.6263870003, 302, 171597.0687525, 185368.14672638464, 170946.3138642294, 182618.2976433334, 179764.1432190006, Tue Jul 01 2014 00:42:40 GMT+0000, Tue Jul 01 2014 00:42:40 GMT+0000
2014-07-02T00:00:00+00:00, 10.795289347017274, 2003073.4358420002, 381, 182618.2976433334, 224000.00000023152, 178508.4707666667, 190294.9571836346, 185550.69451616384, Wed Jul 02 2014 00:06:40 GMT+0000, Wed Jul 02 2014 00:06:40 GMT+0000
2014-07-03T00:00:00+00:00, 5.953011435540686, 1135522.012874, 214, 189753.320683112, 194259.24420580443, 185062.427775, 192889.910085, 190747.49396493734, Thu Jul 03 2014 00:08:20 GMT+0000, Thu Jul 03 2014 00:08:20 GMT+0000
2014-07-04T00:00:00+00:00, 4.977081208200342, 970040.8293260001, 252, 193517, 204504.34252931608, 191136.7487475, 192156.6776333334, 194901.54746274598, Fri Jul 04 2014 00:57:10 GMT+0000, Fri Jul 04 2014 00:57:10 GMT+0000
2014-07-05T00:00:00+00:00, 4.652667650491464, 951370.7625149996, 1712, 192275.5002, 212838.9989666667, 191867.7969475, 212385.2189000001, 204478.55595585163, Sat Jul 05 2014 01:11:30 GMT+0000, Sat Jul 05 2014 01:11:30 GMT+0000
2014-07-06T00:00:00+00:00, 6.195972840222536, 1374776.9735039999, 228, 213943.4132737337, 229477.4946000001, 213308.72389, 226306.4387535063, 221882.34341172854, Sun Jul 06 2014 00:26:30 GMT+0000, Sun Jul 06 2014 00:26:30 GMT+0000
2014-07-07T00:00:00+00:00, 24.462973478963324, 4991903.839625, 1802, 224388.8814000001, 224784.9061926436, 191867.7969475, 202019.9041415395, 204059.5696151874, Mon Jul 07 2014 00:14:30 GMT+0000, Mon Jul 07 2014 00:14:30 GMT+0000
2014-07-08T00:00:00+00:00, 17.598046161773283, 2975963.275322001, 670, 202202.4376088384, 202202.4376088384, 121000, 169576.1024666667, 169107.5956935736, Tue Jul 08 2014 00:04:00 GMT+0000, Tue Jul 08 2014 00:04:00 GMT+0000
2014-07-09T00:00:00+00:00, 42.58624009359812, 6806583.986613009, 1200, 169951.2979881968, 172545.2885333334, 132222, 163001.63, 159830.59250248826, Wed Jul 09 2014 00:13:00 GMT+0000, Wed Jul 09 2014 00:13:00 GMT+0000
2014-07-10T00:00:00+00:00, 53.01330509814898, 7933524.664074009, 2729, 163380.1545112123, 164480.00000000003, 126000, 151888.2581083502, 149651.57613519585, Thu Jul 10 2014 00:05:00 GMT+0000, Thu Jul 10 2014 00:05:00 GMT+0000
2014-07-11T00:00:00+00:00, 32.994050696613805, 4926413.899857005, 2047, 152386.2411257027, 159616.77088130306, 143040.2277566667, 149529.869525, 149312.1879806836, Fri Jul 11 2014 00:07:20 GMT+0000, Fri Jul 11 2014 00:07:20 GMT+0000
2014-07-12T00:00:00+00:00, 18.712239669033657, 2599907.8680480006, 1690, 149166.223308, 154050.1807479082, 127800, 147078.5608955053, 138941.56520186694, Sat Jul 12 2014 00:18:00 GMT+0000, Sat Jul 12 2014 00:18:00 GMT+0000
2014-07-13T00:00:00+00:00, 9.15480838890732, 1332785.139738, 847, 148160.71455024, 149137.74166990744, 127800, 145556.0701252943, 145583.07319166904, Sun Jul 13 2014 00:46:30 GMT+0000, Sun Jul 13 2014 00:46:30 GMT+0000
2014-07-14T00:00:00+00:00, 6.005792043739329, 853087.917605, 668, 147058.8235294118, 147058.82352941178, 127500, 143089.6156585802, 142044.19856566496, Mon Jul 14 2014 01:29:10 GMT+0000, Mon Jul 14 2014 01:29:10 GMT+0000
2014-07-15T00:00:00+00:00, 19.870037736753577, 2632571.473979001, 1656, 142472.1471333334, 143730.0727242139, 113000, 135465.7812762705, 132489.50549849926, Tue Jul 15 2014 00:05:30 GMT+0000, Tue Jul 15 2014 00:05:30 GMT+0000
2014-07-16T00:00:00+00:00, 21.722844470983812, 2824862.963002999, 1393, 134740.2234352546, 144200.00000537137, 118667.82, 119372.0074, 130041.11716475696, Wed Jul 16 2014 01:32:00 GMT+0000, Wed Jul 16 2014 01:32:00 GMT+0000
2014-07-17T00:00:00+00:00, 41.382370686703986, 4148629.7374359993, 1592, 119372.0074, 120000.00098906261, 75005.00000000001, 96999.03000666668, 100251.13758813581, Thu Jul 17 2014 00:13:30 GMT+0000, Thu Jul 17 2014 00:13:30 GMT+0000
2014-07-18T00:00:00+00:00, 77.52808987714718, 7393418.544192005, 7287, 96214.68964333333, 145000.00000374226, 70100.00000000001, 101010.101010101, 95364.38413364482, Fri Jul 18 2014 00:08:40 GMT+0000, Fri Jul 18 2014 00:08:40 GMT+0000
2014-07-19T00:00:00+00:00, 20.003893547727788, 2340802.662333998, 1905, 101381.7095435915, 135962.15780774574, 100166.2994333334, 117196.1748070155, 117017.35248435603, Sat Jul 19 2014 00:09:00 GMT+0000, Sat Jul 19 2014 00:09:00 GMT+0000
2014-07-20T00:00:00+00:00, 16.27956221030788, 1890320.5413200012, 2148, 110500, 121212.12730001529, 106000, 117186.1007666667, 116116.17787381835, Sun Jul 20 2014 00:03:30 GMT+0000, Sun Jul 20 2014 00:03:30 GMT+0000
2014-07-21T00:00:00+00:00, 13.446210297473858, 1555796.4768189997, 1036, 117186.1008000001, 118573.05645421962, 112108.3635666667, 114408.4848322227, 115705.20186727167, Mon Jul 21 2014 00:00:20 GMT+0000, Mon Jul 21 2014 00:00:20 GMT+0000
2014-07-22T00:00:00+00:00, 24.32807057284905, 2710885.0285890037, 2879, 114431.3711064439, 114995.74965825873, 84296.62718657551, 104825.7876676756, 111430.33396221907, Tue Jul 22 2014 00:07:30 GMT+0000, Tue Jul 22 2014 00:07:30 GMT+0000
2014-07-23T00:00:00+00:00, 26.758883503101544, 2746477.631511003, 1313, 105069.4254031148, 116000.00000301069, 97613.71682333341, 99009.900990099, 102637.97557893873, Wed Jul 23 2014 00:08:30 GMT+0000, Wed Jul 23 2014 00:08:30 GMT+0000
2014-07-24T00:00:00+00:00, 28.21262669897512, 2849959.516021001, 1042, 99502.48756218905, 107707.22499999999, 97399.97877000005, 99502.48756218905, 101017.16321665757, Thu Jul 24 2014 00:12:10 GMT+0000, Thu Jul 24 2014 00:12:10 GMT+0000
2014-07-25T00:00:00+00:00, 16.279112133716247, 1626939.3914749988, 884, 99009.900990099, 110000.00000236447, 93400.00000000001, 97087.38000000002, 99940.30252456992, Fri Jul 25 2014 00:11:40 GMT+0000, Fri Jul 25 2014 00:11:40 GMT+0000
2014-07-26T00:00:00+00:00, 13.908728885775865, 1345745.915437, 1512, 96252.29841685535, 108711.98471042863, 90453.4569333334, 98814.23729483498, 96755.49264701415, Sat Jul 26 2014 00:05:30 GMT+0000, Sat Jul 26 2014 00:05:30 GMT+0000
2014-07-27T00:00:00+00:00, 5.261011693444612, 518312.04803499987, 478, 98604.88986912926, 100360.7487808616, 95507.76440000006, 97751.71874999996, 98519.46322051197, Sun Jul 27 2014 00:37:20 GMT+0000, Sun Jul 27 2014 00:37:20 GMT+0000
2014-07-28T00:00:00+00:00, 11.098711605200721, 1053237.5520420002, 692, 97554.87286666676, 98421.68354537696, 93600.00000000003, 95602.31250000003, 94897.28082928706, Mon Jul 28 2014 00:05:00 GMT+0000, Mon Jul 28 2014 00:05:00 GMT+0000
2014-07-29T00:00:00+00:00, 53.61667746019333, 6055286.479798, 1074, 94500.00000000001, 164998.99999999988, 93872.99999999996, 98200.15485361089, 112936.62283146194, Tue Jul 29 2014 00:09:30 GMT+0000, Tue Jul 29 2014 00:09:30 GMT+0000
2014-07-30T00:00:00+00:00, 156.67301208580662, 22070258.400185004, 1713, 97847.35812133072, 799000.0000016801, 96827.50552354121, 101610.6178666667, 140868.2842460294, Wed Jul 30 2014 00:21:50 GMT+0000, Wed Jul 30 2014 00:21:50 GMT+0000
2014-07-31T00:00:00+00:00, 139.53955887489332, 16325753.286540003, 1432, 102298.9123068149, 128900.000001484, 99997.67059555561, 121089.8290337077, 116997.31186033883, Thu Jul 31 2014 00:06:40 GMT+0000, Thu Jul 31 2014 00:06:40 GMT+0000
2014-08-01T00:00:00+00:00, 46.50816903172653, 5206623.260987001, 1208, 122910.470071395, 129000.00000000007, 100000, 107866.0756993844, 111950.72541847847, Fri Aug 01 2014 00:01:30 GMT+0000, Fri Aug 01 2014 00:01:30 GMT+0000
2014-08-02T00:00:00+00:00, 48.712110259893855, 5498373.716155998, 477, 107866.0799471025, 116000.0002857927, 100002, 113956, 112874.88238182476, Sat Aug 02 2014 00:01:30 GMT+0000, Sat Aug 02 2014 00:01:30 GMT+0000
2014-08-03T00:00:00+00:00, 5.807875844737819, 661087.3469420001, 245, 114000, 116000.00000030563, 111869.00000247746, 114482.5131824048, 113826.0122314724, Sun Aug 03 2014 00:02:10 GMT+0000, Sun Aug 03 2014 00:02:10 GMT+0000
2014-08-04T00:00:00+00:00, 136.57832467123157, 18500339.032327004, 2696, 114705.0537316624, 188000.00000238864, 110011, 118545.3185024318, 135455.89372882282, Mon Aug 04 2014 00:30:40 GMT+0000, Mon Aug 04 2014 00:30:40 GMT+0000
2014-08-05T00:00:00+00:00, 29.974514142952646, 3480922.853480001, 1152, 117934.9108803374, 119500.00172915956, 111501, 115083.6434233943, 116129.41704005588, Tue Aug 05 2014 00:11:00 GMT+0000, Tue Aug 05 2014 00:11:00 GMT+0000
2014-08-06T00:00:00+00:00, 35.47975332135556, 3856462.030174001, 644, 114853.935547814, 119500.00000179965, 100000, 111352.214834643, 108694.72499553046, Wed Aug 06 2014 00:01:50 GMT+0000, Wed Aug 06 2014 00:01:50 GMT+0000
2014-08-07T00:00:00+00:00, 21.810375161483563, 2397950.9015039997, 437, 110989.8828666667, 113500.00002669447, 107244.151745, 110459.7091, 109945.42201817351, Thu Aug 07 2014 00:26:50 GMT+0000, Thu Aug 07 2014 00:26:50 GMT+0000
2014-08-08T00:00:00+00:00, 23.5662138640575, 2598004.4272539997, 1856, 110459.7091, 113000.00001042121, 107653.7735466667, 108747.2088324945, 110242.75864764175, Fri Aug 08 2014 00:06:00 GMT+0000, Fri Aug 08 2014 00:06:00 GMT+0000
2014-08-09T00:00:00+00:00, 52.357911595275226, 6136668.495928999, 862, 108053.3526470416, 122000.00000015866, 108014.8853133333, 114273.0024333334, 117206.13578641611, Sat Aug 09 2014 00:12:20 GMT+0000, Sat Aug 09 2014 00:12:20 GMT+0000
2014-08-10T00:00:00+00:00, 28.048147529945364, 3438184.642260999, 1234, 114273.002433117, 129999.00000506849, 114056.7794823741, 121674.920958554, 122581.52302537095, Sun Aug 10 2014 00:21:40 GMT+0000, Sun Aug 10 2014 00:21:40 GMT+0000
2014-08-11T00:00:00+00:00, 15.793789004381448, 1821025.3299459997, 2209, 121723.818225, 123000.00088258303, 110002, 113812.766, 115300.09229835971, Mon Aug 11 2014 00:16:50 GMT+0000, Mon Aug 11 2014 00:16:50 GMT+0000
2014-08-12T00:00:00+00:00, 22.245559919979218, 2569276.3808369995, 572, 113812.7659920785, 124500.00000129853, 110003, 114975.6263333346, 115496.14350365158, Tue Aug 12 2014 00:01:00 GMT+0000, Tue Aug 12 2014 00:01:00 GMT+0000
2014-08-13T00:00:00+00:00, 24.289001848139065, 2707303.018613, 718, 114975.6253925103, 115899.00384599337, 107600, 110577.8789067989, 111462.09447138823, Wed Aug 13 2014 00:15:30 GMT+0000, Wed Aug 13 2014 00:15:30 GMT+0000
2014-08-14T00:00:00+00:00, 117.57477819469693, 11645649.166439, 1811, 111758.2240023008, 112131.06851781848, 90005.00000000001, 95200.00000000007, 99048.87209019004, Thu Aug 14 2014 00:34:00 GMT+0000, Thu Aug 14 2014 00:34:00 GMT+0000
2014-08-15T00:00:00+00:00, 106.50279217712716, 9529329.699118003, 1111, 95631.61162058392, 104500.00000079283, 70232.00000000001, 94433.17371382446, 89474.92834994939, Fri Aug 15 2014 00:12:40 GMT+0000, Fri Aug 15 2014 00:12:40 GMT+0000
2014-08-16T00:00:00+00:00, 22.606221398018043, 2118144.9053210006, 1268, 93752.01351731943, 98772.37769929836, 91502.95390000007, 98749.88001324126, 93697.43257963071, Sat Aug 16 2014 00:09:20 GMT+0000, Sat Aug 16 2014 00:09:20 GMT+0000
